wikiData	wikiDataLabel	tagInfo	tagClassLabel	mainCategoryLabel
http://www.wikidata.org/entity/Q18681660	category 2 railway station	Tag:railway:station_category=2	DB Station&Service station category	Q32040509
http://www.wikidata.org/entity/Q18681690	category 4 railway station	Tag:railway:station_category=4	DB Station&Service station category	Q32040510
http://www.wikidata.org/entity/Q18691599	military facility	Key:military		Category:Military facilities
http://www.wikidata.org/entity/Q19610511	township	Tag:place=township	designation for an administrative territorial entity	
http://www.wikidata.org/entity/Q19621559	Bancomat	Key:payment:bancomat	interbank network	
http://www.wikidata.org/entity/Q20437094	installation artwork	Tag:artwork_type=installation	visual artwork	Category:Installation art
http://www.wikidata.org/entity/Q25857994	750 V DC railway electrification	Tag:electrified=rail	DC railway electrification	Category:750 V DC railway electrification
http://www.wikidata.org/entity/P587	MMSI	Key:vessel:mmsi	Wikidata property for authority control	
http://www.wikidata.org/entity/P587	MMSI	Key:vessel:mmsi	Wikidata property for an identifier	
http://www.wikidata.org/entity/P587	MMSI	Key:vessel:mmsi	Wikidata property related to maritime and inland waterway transport	
http://www.wikidata.org/entity/P3728	New Zealand Heritage List number	Key:ref:nz:heritage	Wikidata property for authority control for cultural heritage	
http://www.wikidata.org/entity/P3728	New Zealand Heritage List number	Key:ref:nz:heritage	Wikidata property for authority control for places	
http://www.wikidata.org/entity/P3728	New Zealand Heritage List number	Key:ref:nz:heritage	Wikidata property for an identifier that suggests notability	
http://www.wikidata.org/entity/P9360	Ministry of Education New Zealand school ID	Key:MOE:id	Wikidata property to identify organizations	
http://www.wikidata.org/entity/P9360	Ministry of Education New Zealand school ID	Key:MOE:id	Wikidata property related to education	
http://www.wikidata.org/entity/P9360	Ministry of Education New Zealand school ID	Key:MOE:id	numeric ID	
http://www.wikidata.org/entity/P9417	Camptocamp ID	Key:ref:camptocamp	Wikidata property for authority control for places	
http://www.wikidata.org/entity/P9417	Camptocamp ID	Key:ref:camptocamp	numeric ID	
http://www.wikidata.org/entity/P10564	NAF code	Key:ref:FR:NAF	Wikidata property for authority control for industries and economic activities	
http://www.wikidata.org/entity/Q230752	auditorium	Tag:room=auditorium		Category:Auditoriums
http://www.wikidata.org/entity/Q253275	lecture hall	Tag:room=lecture_hall		
http://www.wikidata.org/entity/Q253893	ice house	Tag:man_made=ice_house		Category:Icehouses
http://www.wikidata.org/entity/Q450005	Kansas Turnpike	Tag:network=US:KS:Turnpike	road	Category:Kansas Turnpike
http://www.wikidata.org/entity/Q513550	hermitage	Tag:monastery:type=hermitage		Category:Hermitages
http://www.wikidata.org/entity/Q569500	community health center	Tag:amenity=health_post		Category:Health centers
http://www.wikidata.org/entity/Q681945	Great River Road	Tag:network=US:GRR	scenic route	Category:Great River Road
http://www.wikidata.org/entity/Q688829	dispensary	Tag:health_facility:type=dispensary		Category:Dispensaires
http://www.wikidata.org/entity/Q810924	battery storage power station	Tag:plant:source=battery		
http://www.wikidata.org/entity/Q811519	Palisades Interstate Parkway	Tag:network=US:NY:Parkway:PIPC	limited-access road	
http://www.wikidata.org/entity/Q836968	paternoster	Tag:elevator:type=paternoster		
http://www.wikidata.org/entity/Q857628	apiary	Tag:landuse=apiary		Category:Apiary
http://www.wikidata.org/entity/Q917182	military academy	Tag:military=academy		Category:Military academies
http://www.wikidata.org/entity/Q935908	dugout	Tag:shelter_type=dugout		Category:Dugouts (shelter)
http://www.wikidata.org/entity/Q1031438	corn crib	Tag:barn=horreo		
http://www.wikidata.org/entity/Q1138414	hermitage	Tag:place=isolated_dwelling		Q8945512
http://www.wikidata.org/entity/Q1350230	threshing floor	Tag:man_made=threshing_floor		
http://www.wikidata.org/entity/Q1465396	K+R	Key:kiss_ride	transport	
http://www.wikidata.org/entity/Q1646402	Great Lakes Seaway Trail	Tag:network=US:GLST	scenic route	
http://www.wikidata.org/entity/Q1923466	bossaball	Tag:sport=bossaball	type of sport	Category:Bossaball
http://www.wikidata.org/entity/Q1935049	military school	Tag:military=school		Category:Military schools
http://www.wikidata.org/entity/Q2036444	Yellowhead Highway	Tag:network=CA:yellowhead	road	Category:Yellowhead Highway
http://www.wikidata.org/entity/Q2113025	Merritt Parkway	Tag:network=US:CT:Parkway	road	
http://www.wikidata.org/entity/Q2366457	department	Key:department		
http://www.wikidata.org/entity/Q2485547	Missouri Supplemental Route System	Tag:network=US:MO:Supplemental	highway system	
http://www.wikidata.org/entity/Q2939649	Carmelites	Tag:community=OCC	religious order	
http://www.wikidata.org/entity/Q2984341	dry riser	Tag:fire_mains=dry		
http://www.wikidata.org/entity/Q3045287	tattoo removal	Tag:beauty=tattoo_removal	medical procedure type	
http://www.wikidata.org/entity/Q3152824	cultural institution	Tag:government=culture	type of institution	Category:Cultural institutes
http://www.wikidata.org/entity/Q3326579	Freinet Modern School Movement	Tag:pedagogy=freinet	teaching methodology	
http://www.wikidata.org/entity/Q3341324	Nieuwe Kunst	Tag:building:architecture=nieuwe_kunst	architectural style	
http://www.wikidata.org/entity/Q3341324	Nieuwe Kunst	Tag:building:architecture=nieuwe_kunst	art movement	
http://www.wikidata.org/entity/Q3744783	Daughters of the Sacred Heart of Jesus of Verzeri	Tag:community=FSCJ	Catholic religious institute	
http://www.wikidata.org/entity/Q4260475	medical facility	Key:health_facility:type	building type	Category:Medical facilities
http://www.wikidata.org/entity/Q5167149	cooking school	Tag:amenity=cooking_school		Category:Cooking schools
http://www.wikidata.org/entity/Q5515430	Dutch roof	Tag:roof:shape=hip-and-gable	roof shape	
http://www.wikidata.org/entity/Q5628994	HAWK beacon	Tag:crossing_ref=hawk		
http://www.wikidata.org/entity/Q7631923	subregion	Tag:political_division=subregion	designation for an administrative territorial entity	
http://www.wikidata.org/entity/Q7827301	tortilleria	Tag:shop=tortilla		
http://www.wikidata.org/entity/Q7972604	Washington–Rochambeau Revolutionary Route	Tag:network=US:W3R	historic road	Category:Washington-Rochambeau Revolutionary Route
http://www.wikidata.org/entity/Q7976882	wayside horn	Tag:crossing:whistle=wayside		
http://www.wikidata.org/entity/Q7994033	whistle post	Tag:crossing:whistle=yes	railway signal	
http://www.wikidata.org/entity/Q8349973	insular council	Tag:political_division=insular_council		
http://www.wikidata.org/entity/Q9295862	Third Order of Saint Francis	Tag:community=TOSF	religious order	Category:Third Order of Saint Francis
http://www.wikidata.org/entity/Q10286944	Sudbury school	Tag:pedagogy=sudbury		
http://www.wikidata.org/entity/Q11092129	Natchez Trace Parkway	Tag:network=US:NPS:Natchez_Trace	National Parkway	
http://www.wikidata.org/entity/Q11092129	Natchez Trace Parkway	Tag:network=US:NPS:Natchez_Trace	All-American Road	
http://www.wikidata.org/entity/Q11755880	residential building	Tag:building:use=residential		Category:Residential buildings
http://www.wikidata.org/entity/Q11945119	accessible parking spot	Tag:parking_space=disabled		
http://www.wikidata.org/entity/Q13402009	apartment building	Tag:building:use=apartments		Category:Apartment buildings
http://www.wikidata.org/entity/Q18414273	high commission	Tag:embassy=high_commission		
http://www.wikidata.org/entity/Q20926517	religious administrative territorial entity	Tag:boundary=religious_administration		
http://www.wikidata.org/entity/Q25399451	Sisters of the Family of the Sacred Heart of Jesus	Tag:community=FSCG	Catholic religious institute	
http://www.wikidata.org/entity/Q27958099	Commission to Preserve National Monuments of Bosnia and Herzegovina	Key:ref:kons	institution	
http://www.wikidata.org/entity/Q27958099	Commission to Preserve National Monuments of Bosnia and Herzegovina	Key:ref:kons	government agency	
http://www.wikidata.org/entity/Q27958099	Commission to Preserve National Monuments of Bosnia and Herzegovina	Key:ref:kons	heritage register	
http://www.wikidata.org/entity/Q27958099	Commission to Preserve National Monuments of Bosnia and Herzegovina	Key:ref:kons	Wikidata property for authority control for cultural heritage	
http://www.wikidata.org/entity/Q35950341	Lake Erie Coastal Ohio Trail	Tag:network=US:OH:LECO	scenic route	
http://www.wikidata.org/entity/Q39919471	former warehouse	Tag:disused:building=warehouse		
http://www.wikidata.org/entity/Q47163308	ambassador's residence	Tag:embassy=residence		
http://www.wikidata.org/entity/Q56822897	mill building	Tag:building:use=watermill		
http://www.wikidata.org/entity/Q57616098	courier service	Tag:office=courier	economic concept	
http://www.wikidata.org/entity/Q58377833	public transport shelter	Tag:shelter_type=public_transport		
http://www.wikidata.org/entity/Q61874990	delegation	Tag:embassy=delegation		
http://www.wikidata.org/entity/Q65464941	former railway stop	Tag:railway=disused_halt		
http://www.wikidata.org/entity/Q65464941	former railway stop	Tag:disused:railway=halt		
http://www.wikidata.org/entity/Q65464941	former railway stop	Tag:disused=halt		
http://www.wikidata.org/entity/Q85852882	Benedictines of the Sacred Heart of Montmartre	Tag:community=BSCM	religious congregation	
http://www.wikidata.org/entity/Q98596750	minilith	Tag:archaeological_site=minilith		
http://www.wikidata.org/entity/Q98776282	District of Columbia Routes	Tag:network=US:DC	highway system	Category:Routes in Washington, D.C.
http://www.wikidata.org/entity/Q98844712	motor bike repair shop	Key:motorcycle:repair	organization	
http://www.wikidata.org/entity/Q99105580	Pikepass	Key:payment:pikepass	electronic toll collection system	
http://www.wikidata.org/entity/Q99189792	basket swing	Tag:playground=basketswing		
http://www.wikidata.org/entity/Q99638861	Hocking County roads	Tag:network=US:OH:HOC	highway system	
http://www.wikidata.org/entity/Q107377416	Urine deflector	Tag:man_made=urine_deflector		
http://www.wikidata.org/entity/Q112061842	quiet zone	Tag:crossing:whistle=optional	federal regulation	
http://www.wikidata.org/entity/Q113377182	former power station	Tag:disused:power=plant		Category:Former power stations
http://www.wikidata.org/entity/Q114500877	pharmacy building	Tag:healthcare=pharmacy		
http://www.wikidata.org/entity/Q116813630	John Hunt Morgan Heritage Trail in Indiana	Tag:network=US:IN:JHMHT	historic road	
http://www.wikidata.org/entity/Q116813630	John Hunt Morgan Heritage Trail in Indiana	Tag:network=US:IN:JHMHT	aspect in a geographic region	
http://www.wikidata.org/entity/Q117405518	former department store	Tag:disused:shop=department_store		
http://www.wikidata.org/entity/Q117478766	mogul course	Tag:piste:grooming=mogul		
http://www.wikidata.org/entity/Q117479054	aerial skiing slopes	Tag:piste:grooming=aerial		
http://www.wikidata.org/entity/Q118311020	former pharmacy	Tag:disused:amenity=pharmacy		
http://www.wikidata.org/entity/Q119851399	Branson Colored Route System	Tag:network=US:MO:Taney:Branson	highway system	
http://www.wikidata.org/entity/Q120202820	Antenna Structure Registration Number	Key:fcc:registration_number	unique identifier	
http://www.wikidata.org/entity/Q120204177	FCC unique system identifier	Key:fcc:unique_system_identifier	primary key	
http://www.wikidata.org/entity/Q120204177	FCC unique system identifier	Key:fcc:unique_system_identifier	unique identifier	
http://www.wikidata.org/entity/P359	Rijksmonument ID	Key:ref:rce	Wikidata property for authority control for cultural heritage	
http://www.wikidata.org/entity/P4238	webcam page URL	Tag:surveillance=webcam	Wikidata property related to websites	
http://www.wikidata.org/entity/P4238	webcam page URL	Key:contact:webcam	Wikidata property related to video files and recordings	
http://www.wikidata.org/entity/P4238	webcam page URL	Tag:surveillance=webcam	Wikidata property related to video files and recordings	
http://www.wikidata.org/entity/P5104	New Zealand Gazetteer place ID	Key:ref:linz:place_id	Wikidata property for an identifier	
http://www.wikidata.org/entity/P5104	New Zealand Gazetteer place ID	Key:ref:linz:place_id	numeric ID	
http://www.wikidata.org/entity/Q28803	sandwich	Tag:cuisine=sandwich	type of food or dish	Category:Sandwiches
http://www.wikidata.org/entity/Q29576	webcam	Tag:surveillance=webcam		Category:Webcams
http://www.wikidata.org/entity/Q42253	URL	Key:url	technical standard	Category:URL
http://www.wikidata.org/entity/Q208826	height	Key:height		Category:Height
http://www.wikidata.org/entity/Q213441	shop	Tag:shop=yes		Category:Shops
http://www.wikidata.org/entity/Q336532	vacation rental	Tag:tourism=apartment		Category:Vacation rental
http://www.wikidata.org/entity/Q494230	medical school	Tag:faculty=medicine	type of educational institution	Category:Medical schools
http://www.wikidata.org/entity/Q494230	medical school	Tag:faculty=medicine	type of educational institution	Category:Faculties of medicine
http://www.wikidata.org/entity/Q2144320	overhead power line	Tag:power=line		Category:Overhead power lines
http://www.wikidata.org/entity/Q2144320	overhead power line	Tag:power=line		Category:High-voltage overhead power lines
http://www.wikidata.org/entity/Q4057633	hierarchy of administrative territorial entities	Key:admin_level		Category:Country subdivisions
http://www.wikidata.org/entity/Q4057633	hierarchy of administrative territorial entities	Key:admin_level		Category:Administrative divisions by country
http://www.wikidata.org/entity/Q6452016	height above mean sea level	Key:ele:regional		
http://www.wikidata.org/entity/Q7851317	Tudor Revival architecture	Tag:building:architecture=tudor_revival	architectural style	Category:Tudor Revival architecture
http://www.wikidata.org/entity/Q8001184	wilderness study area	Tag:protection_title=Wilderness Study Area		
http://www.wikidata.org/entity/Q9096832	paleontological site	Tag:geological=palaeontological_site		Category:Paleontological sites
http://www.wikidata.org/entity/Q9212032	Drogeria Natura	Tag:brand:wikidata=Q9212032	business	
http://www.wikidata.org/entity/Q9212032	Drogeria Natura	Tag:brand=Drogeria_Natura	business	
http://www.wikidata.org/entity/Q10565770	ventilation shaft	Tag:man_made=ventilation_shaft		
http://www.wikidata.org/entity/Q10729054	category A listed building	Tag:listed_status=Category_A		Category:Category A listed buildings in Scotland
http://www.wikidata.org/entity/Q10876842	Chinese cuisine	Tag:cuisine=chinese	cuisine	Category:Chinese cuisine
http://www.wikidata.org/entity/Q10876842	Chinese cuisine	Tag:cuisine=chinese	national cuisine	Category:Chinese cuisine
